quema,x,y,cell,coverage_fraction,var,value,date,date_img
Autumn,535095,4129295,3044,1,s2nbr,0.092301145195961,2018-12-12,pre2
Autumn,535095,4129295,3044,1,s2nbr,0.09136006981134415,2018-12-17,pre1
Autumn,535095,4129295,3044,1,s2nbr,-0.16025401651859283,2018-12-22,post1
Autumn,535095,4129295,3044,1,s2nbr,-0.0758483037352562,2018-12-27,post2
Autumn,535105,4129295,3045,1,s2nbr,0.04669440537691116,2018-12-12,pre2
Autumn,535105,4129295,3045,1,s2nbr,0.12065813690423965,2018-12-17,pre1
Autumn,535105,4129295,3045,1,s2nbr,-0.17959527671337128,2018-12-22,post1
Autumn,535105,4129295,3045,1,s2nbr,0.058039963245391846,2018-12-27,post2
Autumn,535115,4129295,3046,1,s2nbr,-0.03099999949336052,2018-12-12,pre2
Autumn,535115,4129295,3046,1,s2nbr,0.08641975373029709,2018-12-17,pre1
Autumn,535115,4129295,3046,1,s2nbr,-0.16534776985645294,2018-12-22,post1
Autumn,535115,4129295,3046,1,s2nbr,0.05624404177069664,2018-12-27,post2
Autumn,535125,4129295,3047,1,s2nbr,-0.041909195482730865,2018-12-12,pre2
Autumn,535125,4129295,3047,1,s2nbr,0.03973870351910591,2018-12-17,pre1
Autumn,535125,4129295,3047,1,s2nbr,-0.16090364754199982,2018-12-22,post1
Autumn,535125,4129295,3047,1,s2nbr,-0.005417118314653635,2018-12-27,post2
Autumn,535135,4129295,3048,1,s2nbr,-0.02168949693441391,2018-12-12,pre2
Autumn,535135,4129295,3048,1,s2nbr,0.012318029068410397,2018-12-17,pre1
Autumn,535135,4129295,3048,1,s2nbr,-0.1838269829750061,2018-12-22,post1
Autumn,535135,4129295,3048,1,s2nbr,-0.07781649380922318,2018-12-27,post2
Autumn,535145,4129295,3049,1,s2nbr,-0.05379587784409523,2018-12-12,pre2
Autumn,535145,4129295,3049,1,s2nbr,-0.09770114719867706,2018-12-17,pre1
Autumn,535145,4129295,3049,1,s2nbr,-0.15583333373069763,2018-12-22,post1
Autumn,535145,4129295,3049,1,s2nbr,-0.021739130839705467,2018-12-27,post2
Autumn,535155,4129295,3050,0.7434343695640564,s2nbr,0.2006102204322815,2018-12-12,pre2
Autumn,535155,4129295,3050,0.7434343695640564,s2nbr,0.05152079463005066,2018-12-17,pre1
Autumn,535155,4129295,3050,0.7434343695640564,s2nbr,-0.015001829713582993,2018-12-22,post1
Autumn,535155,4129295,3050,0.7434343695640564,s2nbr,0.08043478429317474,2018-12-27,post2
Autumn,535165,4129295,3051,0.013948788866400719,s2nbr,0.07853402942419052,2018-12-12,pre2
Autumn,535165,4129295,3051,0.013948788866400719,s2nbr,0.06859660148620605,2018-12-17,pre1
Autumn,535165,4129295,3051,0.013948788866400719,s2nbr,-0.17391304671764374,2018-12-22,post1
Autumn,535165,4129295,3051,0.013948788866400719,s2nbr,0.003597122384235263,2018-12-27,post2
Autumn,534845,4129285,3096,0.14029528200626373,s2nbr,0.08770900219678879,2018-12-12,pre2
Autumn,534845,4129285,3096,0.14029528200626373,s2nbr,0.04553961381316185,2018-12-17,pre1
Autumn,534845,4129285,3096,0.14029528200626373,s2nbr,-0.05147247016429901,2018-12-22,post1
Autumn,534845,4129285,3096,0.14029528200626373,s2nbr,-0.01154734380543232,2018-12-27,post2
Autumn,534855,4129285,3097,0.9976733326911926,s2nbr,0.01799810491502285,2018-12-12,pre2
Autumn,534855,4129285,3097,0.9976733326911926,s2nbr,0.10211267322301865,2018-12-17,pre1
Autumn,534855,4129285,3097,0.9976733326911926,s2nbr,-0.12400766462087631,2018-12-22,post1
Autumn,534855,4129285,3097,0.9976733326911926,s2nbr,0.056712131947278976,2018-12-27,post2
Autumn,534865,4129285,3098,1,s2nbr,0.05829596519470215,2018-12-12,pre2
Autumn,534865,4129285,3098,1,s2nbr,0.10922171175479889,2018-12-17,pre1
Autumn,534865,4129285,3098,1,s2nbr,-0.18859915435314178,2018-12-22,post1
Autumn,534865,4129285,3098,1,s2nbr,-0.06603023409843445,2018-12-27,post2
Autumn,534875,4129285,3099,1,s2nbr,0.03157147765159607,2018-12-12,pre2
Autumn,534875,4129285,3099,1,s2nbr,0.07910750806331635,2018-12-17,pre1
Autumn,534875,4129285,3099,1,s2nbr,-0.24207858741283417,2018-12-22,post1
Autumn,534875,4129285,3099,1,s2nbr,-0.19856886565685272,2018-12-27,post2
Autumn,534885,4129285,3100,1,s2nbr,-0.07257448136806488,2018-12-12,pre2
Autumn,534885,4129285,3100,1,s2nbr,0.025910627096891403,2018-12-17,pre1
Autumn,534885,4129285,3100,1,s2nbr,-0.23398606479167938,2018-12-22,post1
Autumn,534885,4129285,3100,1,s2nbr,-0.1596638709306717,2018-12-27,post2
Autumn,534895,4129285,3101,1,s2nbr,-0.012256668880581856,2018-12-12,pre2
Autumn,534895,4129285,3101,1,s2nbr,-0.005816207733005285,2018-12-17,pre1
Autumn,534895,4129285,3101,1,s2nbr,-0.17250078916549683,2018-12-22,post1
Autumn,534895,4129285,3101,1,s2nbr,-0.11791179329156876,2018-12-27,post2
Autumn,534905,4129285,3102,1,s2nbr,-0.020434226840734482,2018-12-12,pre2
Autumn,534905,4129285,3102,1,s2nbr,-0.00468227406963706,2018-12-17,pre1
Autumn,534905,4129285,3102,1,s2nbr,-0.22523519396781921,2018-12-22,post1
Autumn,534905,4129285,3102,1,s2nbr,-0.1261044144630432,2018-12-27,post2
Autumn,534915,4129285,3103,1,s2nbr,0.10275126248598099,2018-12-12,pre2
Autumn,534915,4129285,3103,1,s2nbr,0.07169345021247864,2018-12-17,pre1
Autumn,534915,4129285,3103,1,s2nbr,-0.1833244264125824,2018-12-22,post1
Autumn,534915,4129285,3103,1,s2nbr,-0.15867768228054047,2018-12-27,post2
Autumn,534925,4129285,3104,1,s2nbr,0.11822405457496643,2018-12-12,pre2
Autumn,534925,4129285,3104,1,s2nbr,0.10373880714178085,2018-12-17,pre1
Autumn,534925,4129285,3104,1,s2nbr,-0.202048659324646,2018-12-22,post1
Autumn,534925,4129285,3104,1,s2nbr,-0.13687600195407867,2018-12-27,post2
Autumn,534935,4129285,3105,1,s2nbr,0.01782633736729622,2018-12-12,pre2
Autumn,534935,4129285,3105,1,s2nbr,0.07298474758863449,2018-12-17,pre1
Autumn,534935,4129285,3105,1,s2nbr,-0.27589020133018494,2018-12-22,post1
Autumn,534935,4129285,3105,1,s2nbr,-0.1461038887500763,2018-12-27,post2
Autumn,534945,4129285,3106,1,s2nbr,-0.03710247203707695,2018-12-12,pre2
Autumn,534945,4129285,3106,1,s2nbr,-0.0014492754125967622,2018-12-17,pre1
Autumn,534945,4129285,3106,1,s2nbr,-0.23273657262325287,2018-12-22,post1
Autumn,534945,4129285,3106,1,s2nbr,-0.15920916199684143,2018-12-27,post2
Autumn,534955,4129285,3107,1,s2nbr,-0.18168093264102936,2018-12-12,pre2
Autumn,534955,4129285,3107,1,s2nbr,-0.21174922585487366,2018-12-17,pre1
Autumn,534955,4129285,3107,1,s2nbr,-0.40407824516296387,2018-12-22,post1
Autumn,534955,4129285,3107,1,s2nbr,-0.23777778446674347,2018-12-27,post2
Autumn,534965,4129285,3108,1,s2nbr,-0.0977596715092659,2018-12-12,pre2
Autumn,534965,4129285,3108,1,s2nbr,-0.047065045684576035,2018-12-17,pre1
Autumn,534965,4129285,3108,1,s2nbr,-0.3547498881816864,2018-12-22,post1
Autumn,534965,4129285,3108,1,s2nbr,-0.19811320304870605,2018-12-27,post2
Autumn,534975,4129285,3109,1,s2nbr,-0.0018587360391393304,2018-12-12,pre2
Autumn,534975,4129285,3109,1,s2nbr,-0.0138248847797513,2018-12-17,pre1
Autumn,534975,4129285,3109,1,s2nbr,-0.24767540395259857,2018-12-22,post1
Autumn,534975,4129285,3109,1,s2nbr,-0.21241049468517303,2018-12-27,post2
Autumn,534985,4129285,3110,1,s2nbr,-0.006211180239915848,2018-12-12,pre2
Autumn,534985,4129285,3110,1,s2nbr,0.013009540736675262,2018-12-17,pre1
Autumn,534985,4129285,3110,1,s2nbr,-0.27542373538017273,2018-12-22,post1
Autumn,534985,4129285,3110,1,s2nbr,-0.18597236275672913,2018-12-27,post2
Autumn,534995,4129285,3111,1,s2nbr,-0.013767208904027939,2018-12-12,pre2
Autumn,534995,4129285,3111,1,s2nbr,0.02401372231543064,2018-12-17,pre1
Autumn,534995,4129285,3111,1,s2nbr,-0.2844950258731842,2018-12-22,post1
Autumn,534995,4129285,3111,1,s2nbr,-0.16008315980434418,2018-12-27,post2
Autumn,535005,4129285,3112,1,s2nbr,0.018410418182611465,2018-12-12,pre2
Autumn,535005,4129285,3112,1,s2nbr,0.018053721636533737,2018-12-17,pre1
Autumn,535005,4129285,3112,1,s2nbr,-0.2955434024333954,2018-12-22,post1
Autumn,535005,4129285,3112,1,s2nbr,-0.19108280539512634,2018-12-27,post2
Autumn,535015,4129285,3113,1,s2nbr,0.015758667141199112,2018-12-12,pre2
Autumn,535015,4129285,3113,1,s2nbr,0.022358614951372147,2018-12-17,pre1
Autumn,535015,4129285,3113,1,s2nbr,-0.31351566314697266,2018-12-22,post1
Autumn,535015,4129285,3113,1,s2nbr,-0.15670102834701538,2018-12-27,post2
Autumn,535025,4129285,3114,1,s2nbr,0.10244786739349365,2018-12-12,pre2
Autumn,535025,4129285,3114,1,s2nbr,0.10237660259008408,2018-12-17,pre1
Autumn,535025,4129285,3114,1,s2nbr,-0.17562076449394226,2018-12-22,post1
Autumn,535025,4129285,3114,1,s2nbr,-0.08898305147886276,2018-12-27,post2
Autumn,535035,4129285,3115,1,s2nbr,0.09257561713457108,2018-12-12,pre2
Autumn,535035,4129285,3115,1,s2nbr,0.1578044593334198,2018-12-17,pre1
Autumn,535035,4129285,3115,1,s2nbr,-0.186332568526268,2018-12-22,post1
Autumn,535035,4129285,3115,1,s2nbr,-0.09478168189525604,2018-12-27,post2
Autumn,535045,4129285,3116,1,s2nbr,0.04303278774023056,2018-12-12,pre2
Autumn,535045,4129285,3116,1,s2nbr,0.1307220458984375,2018-12-17,pre1
Autumn,535045,4129285,3116,1,s2nbr,-0.21667474508285522,2018-12-22,post1
Autumn,535045,4129285,3116,1,s2nbr,-0.1183035746216774,2018-12-27,post2
Autumn,535055,4129285,3117,1,s2nbr,0.0321243517100811,2018-12-12,pre2
Autumn,535055,4129285,3117,1,s2nbr,0.06922688335180283,2018-12-17,pre1
Autumn,535055,4129285,3117,1,s2nbr,-0.23039215803146362,2018-12-22,post1
Autumn,535055,4129285,3117,1,s2nbr,-0.09868421405553818,2018-12-27,post2
Autumn,535065,4129285,3118,1,s2nbr,0.04416265711188316,2018-12-12,pre2
Autumn,535065,4129285,3118,1,s2nbr,0.08391936123371124,2018-12-17,pre1
Autumn,535065,4129285,3118,1,s2nbr,-0.29507529735565186,2018-12-22,post1
Autumn,535065,4129285,3118,1,s2nbr,-0.14004376530647278,2018-12-27,post2
Autumn,535075,4129285,3119,1,s2nbr,0.11174319684505463,2018-12-12,pre2
Autumn,535075,4129285,3119,1,s2nbr,0.14185331761837006,2018-12-17,pre1
Autumn,535075,4129285,3119,1,s2nbr,-0.1508137434720993,2018-12-22,post1
Autumn,535075,4129285,3119,1,s2nbr,-0.01361867692321539,2018-12-27,post2
Autumn,535085,4129285,3120,1,s2nbr,0.07977576553821564,2018-12-12,pre2
Autumn,535085,4129285,3120,1,s2nbr,0.06824925541877747,2018-12-17,pre1
Autumn,535085,4129285,3120,1,s2nbr,-0.11686443537473679,2018-12-22,post1
Autumn,535085,4129285,3120,1,s2nbr,-0.008419083431363106,2018-12-27,post2
Autumn,535095,4129285,3121,1,s2nbr,0.09461179375648499,2018-12-12,pre2
Autumn,535095,4129285,3121,1,s2nbr,0.005879692267626524,2018-12-17,pre1
Autumn,535095,4129285,3121,1,s2nbr,-0.08563439548015594,2018-12-22,post1
Autumn,535095,4129285,3121,1,s2nbr,-0.05068226158618927,2018-12-27,post2
Autumn,535105,4129285,3122,1,s2nbr,0.20539498329162598,2018-12-12,pre2
Autumn,535105,4129285,3122,1,s2nbr,0.20430107414722443,2018-12-17,pre1
Autumn,535105,4129285,3122,1,s2nbr,0.09537665545940399,2018-12-22,post1
Autumn,535105,4129285,3122,1,s2nbr,0.054441262036561966,2018-12-27,post2
Autumn,535115,4129285,3123,1,s2nbr,0.033286452293395996,2018-12-12,pre2
Autumn,535115,4129285,3123,1,s2nbr,0.20823045074939728,2018-12-17,pre1
Autumn,535115,4129285,3123,1,s2nbr,-0.03976216912269592,2018-12-22,post1
Autumn,535115,4129285,3123,1,s2nbr,0.021739130839705467,2018-12-27,post2
Autumn,535125,4129285,3124,1,s2nbr,0.02770233526825905,2018-12-12,pre2
Autumn,535125,4129285,3124,1,s2nbr,0.06666667014360428,2018-12-17,pre1
Autumn,535125,4129285,3124,1,s2nbr,-0.08862948417663574,2018-12-22,post1
Autumn,535125,4129285,3124,1,s2nbr,0.019027484580874443,2018-12-27,post2
Autumn,535135,4129285,3125,1,s2nbr,-0.11526479572057724,2018-12-12,pre2
Autumn,535135,4129285,3125,1,s2nbr,0.03076923079788685,2018-12-17,pre1
Autumn,535135,4129285,3125,1,s2nbr,-0.24530167877674103,2018-12-22,post1
Autumn,535135,4129285,3125,1,s2nbr,-0.03687150776386261,2018-12-27,post2
Autumn,535145,4129285,3126,1,s2nbr,-0.43857240676879883,2018-12-12,pre2
Autumn,535145,4129285,3126,1,s2nbr,-0.30042552947998047,2018-12-17,pre1
Autumn,535145,4129285,3126,1,s2nbr,-0.4834224581718445,2018-12-22,post1
Autumn,535145,4129285,3126,1,s2nbr,-0.08880309015512466,2018-12-27,post2
Autumn,535155,4129285,3127,1,s2nbr,-0.13542795181274414,2018-12-12,pre2
Autumn,535155,4129285,3127,1,s2nbr,-0.4428706467151642,2018-12-17,pre1
Autumn,535155,4129285,3127,1,s2nbr,-0.29626166820526123,2018-12-22,post1
Autumn,535155,4129285,3127,1,s2nbr,-0.047029703855514526,2018-12-27,post2
Autumn,535165,4129285,3128,0.4737100601196289,s2nbr,-0.10376282781362534,2018-12-12,pre2
Autumn,535165,4129285,3128,0.4737100601196289,s2nbr,-0.2287256121635437,2018-12-17,pre1
Autumn,535165,4129285,3128,0.4737100601196289,s2nbr,-0.24528302252292633,2018-12-22,post1
Autumn,535165,4129285,3128,0.4737100601196289,s2nbr,-0.09702970087528229,2018-12-27,post2
Autumn,534855,4129275,3174,0.961414635181427,s2nbr,0.05345374718308449,2018-12-12,pre2
Autumn,534855,4129275,3174,0.961414635181427,s2nbr,0.09777890890836716,2018-12-17,pre1
Autumn,534855,4129275,3174,0.961414635181427,s2nbr,-0.007299270015209913,2018-12-22,post1
Autumn,534855,4129275,3174,0.961414635181427,s2nbr,0.04109589010477066,2018-12-27,post2
Autumn,534865,4129275,3175,1,s2nbr,0.0019672131165862083,2018-12-12,pre2
Autumn,534865,4129275,3175,1,s2nbr,0.10440835356712341,2018-12-17,pre1
Autumn,534865,4129275,3175,1,s2nbr,-0.17316018044948578,2018-12-22,post1
Autumn,534865,4129275,3175,1,s2nbr,-0.035087719559669495,2018-12-27,post2
Autumn,534875,4129275,3176,1,s2nbr,-0.11013858765363693,2018-12-12,pre2
Autumn,534875,4129275,3176,1,s2nbr,-0.08503162115812302,2018-12-17,pre1
Autumn,534875,4129275,3176,1,s2nbr,-0.3399258255958557,2018-12-22,post1
Autumn,534875,4129275,3176,1,s2nbr,-0.20510637760162354,2018-12-27,post2
Autumn,534885,4129275,3177,1,s2nbr,-0.12005751579999924,2018-12-12,pre2
Autumn,534885,4129275,3177,1,s2nbr,-0.10991957038640976,2018-12-17,pre1
Autumn,534885,4129275,3177,1,s2nbr,-0.31920358538627625,2018-12-22,post1
Autumn,534885,4129275,3177,1,s2nbr,-0.2083333283662796,2018-12-27,post2
Autumn,534895,4129275,3178,1,s2nbr,-0.04353650286793709,2018-12-12,pre2
Autumn,534895,4129275,3178,1,s2nbr,-0.04734369367361069,2018-12-17,pre1
Autumn,534895,4129275,3178,1,s2nbr,-0.23289315402507782,2018-12-22,post1
Autumn,534895,4129275,3178,1,s2nbr,-0.18577778339385986,2018-12-27,post2
Autumn,534905,4129275,3179,1,s2nbr,-0.029702970758080482,2018-12-12,pre2
Autumn,534905,4129275,3179,1,s2nbr,-0.0021116139832884073,2018-12-17,pre1
Autumn,534905,4129275,3179,1,s2nbr,-0.28891149163246155,2018-12-22,post1
Autumn,534905,4129275,3179,1,s2nbr,-0.16160787642002106,2018-12-27,post2
Autumn,534915,4129275,3180,1,s2nbr,0.023204419761896133,2018-12-12,pre2
Autumn,534915,4129275,3180,1,s2nbr,0.05812305212020874,2018-12-17,pre1
Autumn,534915,4129275,3180,1,s2nbr,-0.2619521915912628,2018-12-22,post1
Autumn,534915,4129275,3180,1,s2nbr,-0.17024792730808258,2018-12-27,post2
Autumn,534925,4129275,3181,1,s2nbr,0.08111533522605896,2018-12-12,pre2
Autumn,534925,4129275,3181,1,s2nbr,0.117754727602005,2018-12-17,pre1
Autumn,534925,4129275,3181,1,s2nbr,-0.10944206267595291,2018-12-22,post1
Autumn,534925,4129275,3181,1,s2nbr,-0.10588235408067703,2018-12-27,post2
Autumn,534935,4129275,3182,1,s2nbr,-0.11969111859798431,2018-12-12,pre2
Autumn,534935,4129275,3182,1,s2nbr,-0.022630834951996803,2018-12-17,pre1
Autumn,534935,4129275,3182,1,s2nbr,-0.23610280454158783,2018-12-22,post1
Autumn,534935,4129275,3182,1,s2nbr,-0.09484192728996277,2018-12-27,post2
Autumn,534945,4129275,3183,1,s2nbr,-0.09744658321142197,2018-12-12,pre2
Autumn,534945,4129275,3183,1,s2nbr,-0.03462117537856102,2018-12-17,pre1
Autumn,534945,4129275,3183,1,s2nbr,-0.27006110548973083,2018-12-22,post1
Autumn,534945,4129275,3183,1,s2nbr,-0.06666667014360428,2018-12-27,post2
Autumn,534955,4129275,3184,1,s2nbr,-0.09459459781646729,2018-12-12,pre2
Autumn,534955,4129275,3184,1,s2nbr,-0.07339926809072495,2018-12-17,pre1
Autumn,534955,4129275,3184,1,s2nbr,-0.3245539367198944,2018-12-22,post1
Autumn,534955,4129275,3184,1,s2nbr,-0.16395223140716553,2018-12-27,post2
Autumn,534965,4129275,3185,1,s2nbr,-0.0856299176812172,2018-12-12,pre2
Autumn,534965,4129275,3185,1,s2nbr,-0.06449974328279495,2018-12-17,pre1
Autumn,534965,4129275,3185,1,s2nbr,-0.35436296463012695,2018-12-22,post1
Autumn,534965,4129275,3185,1,s2nbr,-0.2300885021686554,2018-12-27,post2
Autumn,534975,4129275,3186,1,s2nbr,-0.028438229113817215,2018-12-12,pre2
Autumn,534975,4129275,3186,1,s2nbr,-0.019951337948441505,2018-12-17,pre1
Autumn,534975,4129275,3186,1,s2nbr,-0.3417207896709442,2018-12-22,post1
Autumn,534975,4129275,3186,1,s2nbr,-0.2300885021686554,2018-12-27,post2
Autumn,534985,4129275,3187,1,s2nbr,-0.020712509751319885,2018-12-12,pre2
Autumn,534985,4129275,3187,1,s2nbr,-0.02210884355008602,2018-12-17,pre1
Autumn,534985,4129275,3187,1,s2nbr,-0.3290870487689972,2018-12-22,post1
Autumn,534985,4129275,3187,1,s2nbr,-0.23336642980575562,2018-12-27,post2
Autumn,534995,4129275,3188,1,s2nbr,-0.014827017672359943,2018-12-12,pre2
Autumn,534995,4129275,3188,1,s2nbr,-0.010084033943712711,2018-12-17,pre1
Autumn,534995,4129275,3188,1,s2nbr,-0.3082549571990967,2018-12-22,post1
Autumn,534995,4129275,3188,1,s2nbr,-0.22727273404598236,2018-12-27,post2
Autumn,535005,4129275,3189,1,s2nbr,-0.027027027681469917,2018-12-12,pre2
Autumn,535005,4129275,3189,1,s2nbr,-0.0051369862630963326,2018-12-17,pre1
Autumn,535005,4129275,3189,1,s2nbr,-0.30865973234176636,2018-12-22,post1
Autumn,535005,4129275,3189,1,s2nbr,-0.19415448606014252,2018-12-27,post2
Autumn,535015,4129275,3190,1,s2nbr,0.027906976640224457,2018-12-12,pre2
Autumn,535015,4129275,3190,1,s2nbr,0.05092966929078102,2018-12-17,pre1
Autumn,535015,4129275,3190,1,s2nbr,-0.2832981050014496,2018-12-22,post1
Autumn,535015,4129275,3190,1,s2nbr,-0.17093142867088318,2018-12-27,post2
Autumn,535025,4129275,3191,1,s2nbr,0.14331337809562683,2018-12-12,pre2
Autumn,535025,4129275,3191,1,s2nbr,0.17836593091487885,2018-12-17,pre1
Autumn,535025,4129275,3191,1,s2nbr,-0.18013343214988708,2018-12-22,post1
Autumn,535025,4129275,3191,1,s2nbr,-0.09738219529390335,2018-12-27,post2
Autumn,535035,4129275,3192,1,s2nbr,0.10096355527639389,2018-12-12,pre2
Autumn,535035,4129275,3192,1,s2nbr,0.15101070702075958,2018-12-17,pre1
Autumn,535035,4129275,3192,1,s2nbr,-0.18013343214988708,2018-12-22,post1
Autumn,535035,4129275,3192,1,s2nbr,-0.06720977276563644,2018-12-27,post2
Autumn,535045,4129275,3193,1,s2nbr,0.03468780964612961,2018-12-12,pre2
Autumn,535045,4129275,3193,1,s2nbr,0.06430568546056747,2018-12-17,pre1
Autumn,535045,4129275,3193,1,s2nbr,-0.19639794528484344,2018-12-22,post1
Autumn,535045,4129275,3193,1,s2nbr,-0.10989011079072952,2018-12-27,post2
Autumn,535055,4129275,3194,1,s2nbr,0.07061068713665009,2018-12-12,pre2
Autumn,535055,4129275,3194,1,s2nbr,-0.005508262198418379,2018-12-17,pre1
Autumn,535055,4129275,3194,1,s2nbr,-0.21940559148788452,2018-12-22,post1
Autumn,535055,4129275,3194,1,s2nbr,-0.06315789371728897,2018-12-27,post2
Autumn,535065,4129275,3195,1,s2nbr,0.022717885673046112,2018-12-12,pre2
Autumn,535065,4129275,3195,1,s2nbr,0.03300624340772629,2018-12-17,pre1
Autumn,535065,4129275,3195,1,s2nbr,-0.2236049771308899,2018-12-22,post1
Autumn,535065,4129275,3195,1,s2nbr,-0.15158124268054962,2018-12-27,post2
Autumn,535075,4129275,3196,1,s2nbr,-0.04459161311388016,2018-12-12,pre2
Autumn,535075,4129275,3196,1,s2nbr,0.008234217762947083,2018-12-17,pre1
Autumn,535075,4129275,3196,1,s2nbr,-0.14414414763450623,2018-12-22,post1
Autumn,535075,4129275,3196,1,s2nbr,-0.08085977286100388,2018-12-27,post2
Autumn,535085,4129275,3197,1,s2nbr,0.0760233923792839,2018-12-12,pre2
Autumn,535085,4129275,3197,1,s2nbr,0.019145803526043892,2018-12-17,pre1
Autumn,535085,4129275,3197,1,s2nbr,-0.08754623681306839,2018-12-22,post1
Autumn,535085,4129275,3197,1,s2nbr,-0.03588748723268509,2018-12-27,post2
Autumn,535095,4129275,3198,1,s2nbr,0.08758421242237091,2018-12-12,pre2
Autumn,535095,4129275,3198,1,s2nbr,-0.014213197864592075,2018-12-17,pre1
Autumn,535095,4129275,3198,1,s2nbr,-0.10850439965724945,2018-12-22,post1
Autumn,535095,4129275,3198,1,s2nbr,-0.06480558216571808,2018-12-27,post2
Autumn,535105,4129275,3199,1,s2nbr,0.11651469022035599,2018-12-12,pre2
Autumn,535105,4129275,3199,1,s2nbr,0.06887417286634445,2018-12-17,pre1
Autumn,535105,4129275,3199,1,s2nbr,8.628127980045974e-4,2018-12-22,post1
Autumn,535105,4129275,3199,1,s2nbr,0.005488474387675524,2018-12-27,post2
Autumn,535115,4129275,3200,1,s2nbr,0.028953230008482933,2018-12-12,pre2
Autumn,535115,4129275,3200,1,s2nbr,0.08641975373029709,2018-12-17,pre1
Autumn,535115,4129275,3200,1,s2nbr,-0.041366904973983765,2018-12-22,post1
Autumn,535115,4129275,3200,1,s2nbr,-0.04618937522172928,2018-12-27,post2
Autumn,535125,4129275,3201,1,s2nbr,0.1587516963481903,2018-12-12,pre2
Autumn,535125,4129275,3201,1,s2nbr,0.04172661900520325,2018-12-17,pre1
Autumn,535125,4129275,3201,1,s2nbr,0.035379812121391296,2018-12-22,post1
Autumn,535125,4129275,3201,1,s2nbr,0.06480304896831512,2018-12-27,post2
Autumn,535135,4129275,3202,0.7740250825881958,s2nbr,-0.041141897439956665,2018-12-12,pre2
Autumn,535135,4129275,3202,0.7740250825881958,s2nbr,0.013333333656191826,2018-12-17,pre1
Autumn,535135,4129275,3202,0.7740250825881958,s2nbr,-0.10357142984867096,2018-12-22,post1
Autumn,535135,4129275,3202,0.7740250825881958,s2nbr,0.04415584355592728,2018-12-27,post2
Autumn,535145,4129275,3203,0.3321997821331024,s2nbr,-0.4884955883026123,2018-12-12,pre2
Autumn,535145,4129275,3203,0.3321997821331024,s2nbr,-0.1895551234483719,2018-12-17,pre1
Autumn,535145,4129275,3203,0.3321997821331024,s2nbr,-0.3054331839084625,2018-12-22,post1
Autumn,535145,4129275,3203,0.3321997821331024,s2nbr,0.035561878234148026,2018-12-27,post2
Autumn,535155,4129275,3204,0.22428666055202484,s2nbr,-0.17376133799552917,2018-12-12,pre2
Autumn,535155,4129275,3204,0.22428666055202484,s2nbr,0.13074204325675964,2018-12-17,pre1
Autumn,535155,4129275,3204,0.22428666055202484,s2nbr,-0.2645803689956665,2018-12-22,post1
Autumn,535155,4129275,3204,0.22428666055202484,s2nbr,0.13409961760044098,2018-12-27,post2
Autumn,535165,4129275,3205,0.26949626207351685,s2nbr,-0.1143052726984024,2018-12-12,pre2
Autumn,535165,4129275,3205,0.26949626207351685,s2nbr,-0.00937500037252903,2018-12-17,pre1
Autumn,535165,4129275,3205,0.26949626207351685,s2nbr,-0.31768953800201416,2018-12-22,post1
Autumn,535165,4129275,3205,0.26949626207351685,s2nbr,0.06787330657243729,2018-12-27,post2
Autumn,534855,4129265,3251,0.8539698123931885,s2nbr,0.01247771829366684,2018-12-12,pre2
Autumn,534855,4129265,3251,0.8539698123931885,s2nbr,0.007024445105344057,2018-12-17,pre1
Autumn,534855,4129265,3251,0.8539698123931885,s2nbr,0.020012911409139633,2018-12-22,post1
Autumn,534855,4129265,3251,0.8539698123931885,s2nbr,0.007462686393409967,2018-12-27,post2
Autumn,534865,4129265,3252,1,s2nbr,-0.029769958928227425,2018-12-12,pre2
Autumn,534865,4129265,3252,1,s2nbr,0.0687575414776802,2018-12-17,pre1
Autumn,534865,4129265,3252,1,s2nbr,-0.14105263352394104,2018-12-22,post1
Autumn,534865,4129265,3252,1,s2nbr,-0.008547008968889713,2018-12-27,post2
Autumn,534875,4129265,3253,1,s2nbr,-0.11176040768623352,2018-12-12,pre2
Autumn,534875,4129265,3253,1,s2nbr,-0.08732394129037857,2018-12-17,pre1
Autumn,534875,4129265,3253,1,s2nbr,-0.29976019263267517,2018-12-22,post1
Autumn,534875,4129265,3253,1,s2nbr,-0.16639208793640137,2018-12-27,post2
Autumn,534885,4129265,3254,1,s2nbr,-0.056987788528203964,2018-12-12,pre2
Autumn,534885,4129265,3254,1,s2nbr,-0.02366654947400093,2018-12-17,pre1
Autumn,534885,4129265,3254,1,s2nbr,-0.28535670042037964,2018-12-22,post1
Autumn,534885,4129265,3254,1,s2nbr,-0.12478920817375183,2018-12-27,post2
Autumn,534895,4129265,3255,1,s2nbr,0.03648732230067253,2018-12-12,pre2
Autumn,534895,4129265,3255,1,s2nbr,0.040079496800899506,2018-12-17,pre1
Autumn,534895,4129265,3255,1,s2nbr,-0.24033816158771515,2018-12-22,post1
Autumn,534895,4129265,3255,1,s2nbr,-0.13146734237670898,2018-12-27,post2
Autumn,534905,4129265,3256,1,s2nbr,0.048439182341098785,2018-12-12,pre2
Autumn,534905,4129265,3256,1,s2nbr,0.06501547992229462,2018-12-17,pre1
Autumn,534905,4129265,3256,1,s2nbr,-0.26447105407714844,2018-12-22,post1
Autumn,534905,4129265,3256,1,s2nbr,-0.13008779287338257,2018-12-27,post2
